Country Code,country_name,season,avg_medal_rank,avg_gdp_rank,total_medals,editions,window_start,window_end,window_efficiency,window_label
HKG,"Hong Kong, China",Summer,0.22891566265060237,0.8416988416988417,1,1,2007,2016,0.271968608378468,2007-2016
HRV,Croatia,Summer,0.6269059979756424,0.6954895094429978,21,3,2007,2016,0.901388143838025,2007-2016
HUN,Hungary,Summer,0.7993203942366446,0.6929254836231581,43,3,2007,2016,1.1535445197615917,2007-2016
IDN,Indonesia,Summer,0.48899430474511285,0.33803238454401247,12,3,2007,2016,1.4465901111952333,2007-2016
IND,India,Summer,0.4614975581769587,0.1845150798639171,11,3,2007,2016,2.501137351577555,2007-2016
IRL,Ireland,Summer,0.4614975581769587,0.945846178404318,11,3,2007,2016,0.4879203074600612,2007-2016
IRN,Iran,Summer,0.5875534658961047,0.5212305328584398,23,3,2007,2016,1.1272429929880516,2007-2016
ISL,Iceland,Summer,0.20238095238095233,0.9496124031007752,1,1,2007,2016,0.21311953352769672,2007-2016
ISR,Israel,Summer,0.2719221835075493,0.8391472868217054,3,2,2007,2016,0.32404583531153686,2007-2016
ITA,Italy,Summer,0.8956208107692092,0.8451757405245778,83,3,2007,2016,1.0596858946913472,2007-2016
JAM,Jamaica,Summer,0.7749324825434142,0.4645575808366506,35,3,2007,2016,1.668108571488146,2007-2016
JOR,Jordan,Summer,0.23170731707317072,0.3875968992248062,1,1,2007,2016,0.5978048780487805,2007-2016
JPN,Japan,Summer,0.9158468951298807,0.8812516835772649,104,3,2007,2016,1.0392569026503116,2007-2016
KAZ,Kazakhstan,Summer,0.7713537075129787,0.6063921063921064,37,3,2007,2016,1.2720378438010282,2007-2016
KEN,Kenya,Summer,0.794967325748989,0.1638781638781639,42,3,2007,2016,4.85096554010705,2007-2016
KGZ,Kyrgyzstan,Summer,0.4285714285714286,0.1472868217054264,3,1,2007,2016,2.909774436090225,2007-2016
KOR,Korea Republic,Summer,0.8994433016619322,0.7922540480680015,84,3,2007,2016,1.1352965678816327,2007-2016
KWT,Kuwait,Summer,0.22891566265060237,0.9343629343629344,1,1,2007,2016,0.24499651498556205,2007-2016
LTU,Lithuania,Summer,0.5417850262839977,0.7045234603374139,14,3,2007,2016,0.7690092052073374,2007-2016
LVA,Latvia,Summer,0.382960413080895,0.7002184909161653,5,2,2007,2016,0.5469155957018929,2007-2016
MAR,Morocco,Summer,0.2646521043523688,0.34326020372532007,4,3,2007,2016,0.770995593081177,2007-2016
MDA,Moldova,Summer,0.20238095238095233,0.3062015503875969,1,1,2007,2016,0.6609403254972874,2007-2016
MEX,Mexico,Summer,0.554313654152032,0.6348458092644139,17,3,2007,2016,0.8731469060090461,2007-2016
MNE,Montenegro,Summer,0.22891566265060237,0.5096525096525096,1,1,2007,2016,0.44916027747353043,2007-2016
MNG,Mongolia,Summer,0.46125850673308805,0.35736234573443876,11,3,2007,2016,1.2907305770705235,2007-2016
MUS,Mauritius,Summer,0.20238095238095233,0.6162790697674418,1,1,2007,2016,0.3283917340521113,2007-2016
MYS,Malaysia,Summer,0.35064182397417776,0.6245148803288338,8,3,2007,2016,0.5614627209355681,2007-2016
NER,Niger,Summer,0.23170731707317072,0.05,1,1,2007,2016,4.634146341463414,2007-2016
NGA,Nigeria,Summer,0.407520325203252,0.28488372093023256,6,2,2007,2016,1.4304795088767213,2007-2016
NLD,Netherlands,Summer,0.8556001007514378,0.9316243153452456,55,3,2007,2016,0.9183960601483073,2007-2016
NOR,Norway,Summer,0.5893084533254971,0.9806401085470853,17,3,2007,2016,0.6009426375580492,2007-2016
NZL,New Zealand,Summer,0.7955480458419042,0.8503087805413387,40,3,2007,2016,0.9355990012656675,2007-2016
PAN,Panama,Summer,0.20238095238095233,0.5852713178294573,1,1,2007,2016,0.34578997161778613,2007-2016
PHL,Philippines,Summer,0.23170731707317072,0.313953488372093,1,1,2007,2016,0.7380307136404697,2007-2016
POL,Poland,Summer,0.7588682255153016,0.6825845779334152,33,3,2007,2016,1.1117570628578246,2007-2016
PRI,Puerto Rico,Summer,0.28452835733176607,0.8046526593038221,3,2,2007,2016,0.35360394828985875,2007-2016
PRT,Portugal,Summer,0.2646521043523688,0.7638851476060778,4,3,2007,2016,0.3464553607067188,2007-2016
QAT,Qatar,Summer,0.28452835733176607,0.97289066475113,3,2,2007,2016,0.29245666305632584,2007-2016
ROU,Romania,Summer,0.621436967381722,0.6194067821974799,20,3,2007,2016,1.003277628276913,2007-2016
RUS,Russian Federation,Summer,0.9678201773411882,0.6683277962347729,180,3,2007,2016,1.4481219886314716,2007-2016
SAU,Saudi Arabia,Summer,0.22891566265060237,0.8146718146718147,1,1,2007,2016,0.2809912636327299,2007-2016
SDN,Sudan,Summer,0.20238095238095233,0.24031007751937983,1,1,2007,2016,0.8421658986175113,2007-2016
SGP,Singapore,Summer,0.25714588901482816,0.9212584677700958,4,3,2007,2016,0.27912458665074663,2007-2016
SRB,Serbia,Summer,0.530946083987518,0.5290822383845639,15,3,2007,2016,1.0035227899705061,2007-2016
SVK,Slovakia,Summer,0.5535941676112114,0.7303233466024164,14,3,2007,2016,0.7580124203705413,2007-2016
SVN,Slovenia,Summer,0.5337528977699415,0.7780770804026619,13,3,2007,2016,0.6859897447354696,2007-2016
SWE,Sweden,Summer,0.6632954582557874,0.9419253140183373,24,3,2007,2016,0.7041911374332959,2007-2016
TGO,Togo,Summer,0.20238095238095233,0.0968992248062015,1,1,2007,2016,2.088571428571429,2007-2016
THA,Thailand,Summer,0.5739193708632438,0.47226961180449556,16,3,2007,2016,1.2152367133476036,2007-2016
TJK,Tajikistan,Summer,0.2646521043523688,0.08901260064050764,4,3,2007,2016,2.9731982039398086,2007-2016
TTO,Trinidad and Tobago,Summer,0.3650537107780716,0.7458022806860015,7,3,2007,2016,0.4894778686413898,2007-2016
TUN,Tunisia,Summer,0.34216890791971605,0.41033891033891035,7,3,2007,2016,0.8338690270369661,2007-2016
TUR,Turkey,Summer,0.5463888072615666,0.659368670996578,16,3,2007,2016,0.8286544861704571,2007-2016
UGA,Uganda,Summer,0.22891566265060237,0.07335907335907332,1,1,2007,2016,3.1204819277108444,2007-2016
UKR,Ukraine,Summer,0.8227905816063323,0.3638522243173406,52,3,2007,2016,2.2613317347449278,2007-2016
USA,United States,Summer,1.0,0.9316193269681642,337,3,2007,2016,1.0733998008117456,2007-2016
UZB,Uzbekistan,Summer,0.5593582226700065,0.24512386140293116,20,3,2007,2016,2.281941135671575,2007-2016
VEN,Venezuela,Summer,0.2779118798072662,0.5689044526253828,5,3,2007,2016,0.48850361167812495,2007-2016
VNM,Vietnam,Summer,0.25758667655523365,0.24642582782117664,4,3,2007,2016,1.045290904905293,2007-2016
WSM,Samoa,Summer,0.20238095238095233,0.4108527131782945,1,1,2007,2016,0.49258760107816707,2007-2016
XKX,Kosovo,Summer,0.23170731707317072,0.3643410852713178,1,1,2007,2016,0.6359626362221069,2007-2016
ZAF,South Africa,Summer,0.4999218709915154,0.5264084682689334,17,3,2007,2016,0.9496843252455308,2007-2016
ZWE,Zimbabwe,Summer,0.48809523809523814,0.05,4,1,2007,2016,9.761904761904763,2007-2016
AFG,Afghanistan,Summer,0.22891566265060237,0.05,1,1,2011,2020,4.578313253012047,2011-2020
ARE,United Arab Emirates,Summer,0.23170731707317072,0.8953488372093024,1,1,2011,2020,0.25878999049730755,2011-2020
ARG,Argentina,Summer,0.4748395888566326,0.6458960155910658,11,3,2011,2020,0.7351641400390158,2011-2020
ARM,Armenia,Summer,0.45453860470022683,0.3631029002036151,10,3,2011,2020,1.2518176099539218,2011-2020
AUS,Australia,Summer,0.9291333115899675,0.9379388631492512,109,3,2011,2020,0.9906118064777506,2011-2020
AUT,Austria,Summer,0.45101849370142055,0.9145627846650378,8,2,2011,2020,0.49315202987032525,2011-2020
AZE,Azerbaijan,Summer,0.7295367479028955,0.4390708559562057,33,3,2011,2020,1.6615467367200107,2011-2020
BDI,Burundi,Summer,0.23170731707317072,0.05,1,1,2011,2020,4.634146341463414,2011-2020
BEL,Belgium,Summer,0.5396062943814927,0.8914968396010837,15,3,2011,2020,0.6052812196428528,2011-2020
BFA,Burkina Faso,Summer,0.20879120879120883,0.05836575875486383,1,1,2011,2020,3.577289377289377,2011-2020
BGR,Bulgaria,Summer,0.4541957699465781,0.5854074597627217,10,3,2011,2020,0.7758626275973208,2011-2020
BHS,Bahamas,Summer,0.3036794726480298,0.8074765562775698,5,3,2011,2020,0.37608456900343756,2011-2020
BLR,Belarus,Summer,0.6758381690794267,0.4935302107956166,26,3,2011,2020,1.3693957417316212,2011-2020
BMU,Bermuda,Summer,0.20879120879120883,0.9883268482490273,1,1,2011,2020,0.2112572466903176,2011-2020
BRA,Brazil,Summer,0.8437615377080555,0.6070809488599734,54,3,2011,2020,1.3898666055861915,2011-2020
BRN,Bahrain,Summer,0.25972342869198584,0.8306276531324038,4,3,2011,2020,0.31268333977629487,2011-2020
BWA,Botswana,Summer,0.2188534357209056,0.5116205699863288,2,2,2011,2020,0.4277651223576755,2011-2020
CAN,Canada,Summer,0.8745757621749394,0.9056187798383074,63,3,2011,2020,0.9657217602434099,2011-2020
CHE,Switzerland,Summer,0.63516300527761,0.9806249493155655,24,3,2011,2020,0.6477124671577312,2011-2020
CHN,China,Summer,0.9882558914295617,0.5738243317195448,249,3,2011,2020,1.722227233669431,2011-2020
CIV,Cote d'Ivoire,Summer,0.3414634146341463,0.23643410852713176,2,1,2011,2020,1.4442223110755699,2011-2020
CIV,Ivory Coast,Summer,0.20879120879120883,0.25680933852140075,1,1,2011,2020,0.8130203130203132,2011-2020
CMR,Cameroon,Summer,0.22891566265060237,0.18918918918918914,1,1,2011,2020,1.2099827882960414,2011-2020
COL,Colombia,Summer,0.6421160385309665,0.5063198273315005,22,3,2011,2020,1.268202436225269,2011-2020
CUB,Cuba,Summer,0.7844430522949478,0.5673392862335039,39,3,2011,2020,1.3826700729695085,2011-2020
CYP,Cyprus,Summer,0.22891566265060237,0.8185328185328186,1,1,2011,2020,0.27966583314389626,2011-2020
CZE,Czech Republic,Summer,0.7367115204317672,0.7532626024165253,32,3,2011,2020,0.9780274741747952,2011-2020
DEU,Germany,Summer,0.9456975583922396,0.8966798410287687,123,3,2011,2020,1.0546657961075967,2011-2020
DNK,Denmark,Summer,0.7572326292573134,0.9457309410707294,35,3,2011,2020,0.800685053615774,2011-2020
DOM,Dominican Republic,Summer,0.38748776935670853,0.5220590887046411,8,3,2011,2020,0.7422297164065516,2011-2020
DZA,Algeria,Summer,0.28518953864237434,0.4525605339558828,3,2,2011,2020,0.6301688221672808,2011-2020
ECU,Ecuador,Summer,0.4065934065934066,0.4630350194552529,3,1,2011,2020,0.8781050881891219,2011-2020
EGY,Egypt,Summer,0.4463843043037871,0.3230356343649258,10,3,2011,2020,1.3818423010246517,2011-2020
ESP,Spain,Summer,0.8402556890655628,0.803615630056676,54,3,2011,2020,1.0455940099202683,2011-2020
EST,Estonia,Summer,0.30323868510762425,0.750693627039659,5,3,2011,2020,0.4039446642213258,2011-2020
ETH,Ethiopia,Summer,0.6117528274448639,0.05408560311284047,20,3,2011,2020,11.310825658512952,2011-2020
FIN,Finland,Summer,0.28739509095077714,0.9070008708502962,5,3,2011,2020,0.3168630815991937,2011-2020
FJI,Fiji,Summer,0.2861833288662557,0.4368533767683166,3,2,2011,2020,0.6551015605815766,2011-2020
FRA,France,Summer,0.9266764188891723,0.8604637575771411,108,3,2011,2020,1.0769499711393657,2011-2020
GAB,Gabon,Summer,0.22891566265060237,0.5868725868725868,1,1,2011,2020,0.3900602409638554,2011-2020
GBR,Great Britain,Summer,0.9765117828591233,0.8785567565316005,194,3,2011,2020,1.1114953878611478,2011-2020
GEO,Georgia,Summer,0.6376344294357812,0.40566381110223304,21,3,2011,2020,1.5718297072229799,2011-2020
GHA,Ghana,Summer,0.20879120879120883,0.2607003891050583,1,1,2011,2020,0.8008856814826967,2011-2020
GRC,Greece,Summer,0.47486380795225935,0.7441434609111743,12,3,2011,2020,0.6381347588149298,2011-2020
GRD,Grenada,Summer,0.2231380628383273,0.5853821684968188,3,3,2011,2020,0.38118356664555614,2011-2020
GTM,Guatemala,Summer,0.22891566265060237,0.3204633204633205,1,1,2011,2020,0.7143271882711567,2011-2020
HKG,Hong Kong,Summer,0.6483516483516483,0.9066147859922179,6,1,2011,2020,0.7151346507569682,2011-2020
HKG,"Hong Kong, China",Summer,0.22891566265060237,0.8416988416988417,1,1,2011,2020,0.271968608378468,2011-2020
HRV,Croatia,Summer,0.6742197952894396,0.6860484332206349,24,3,2011,2020,0.9827583048682641,2011-2020
HUN,Hungary,Summer,0.8310664259826764,0.692558498232193,52,3,2011,2020,1.1999945536789098,2011-2020
IDN,Indonesia,Summer,0.47251078826159637,0.35659279637200186,11,3,2011,2020,1.3250710420091254,2011-2020
IND,India,Summer,0.5347576314370319,0.20157235974809043,14,3,2011,2020,2.6529313448794802,2011-2020
IRL,Ireland,Summer,0.45417155085095134,0.9548699972643507,11,3,2011,2020,0.47563705232348646,2011-2020
IRN,Iran,Summer,0.6925595709022098,0.45186023957175886,27,3,2011,2020,1.532685353237914,2011-2020
ISR,Israel,Summer,0.3410613776467435,0.8796413597562815,4,2,2011,2020,0.3877277641210958,2011-2020
ITA,Italy,Summer,0.909357074505473,0.8294456406844426,93,3,2011,2020,1.0963431838102,2011-2020
JAM,Jamaica,Summer,0.7621119697229012,0.44576089074324526,33,3,2011,2020,1.7096878293925333,2011-2020
JOR,Jordan,Summer,0.22024926293218977,0.3844599282116249,2,2,2011,2020,0.5728796339236535,2011-2020
JPN,Japan,Summer,0.9408774201604059,0.8836697653999255,135,3,2011,2020,1.064738725936368,2011-2020
KAZ,Kazakhstan,Summer,0.7191559053151765,0.6019983360947979,33,3,2011,2020,1.1946144402663756,2011-2020
KEN,Kenya,Summer,0.7739050546867179,0.18740041927988724,36,3,2011,2020,4.12968689003236,2011-2020
KGZ,Kyrgyzstan,Summer,0.34065934065934067,0.12840466926070038,2,1,2011,2020,2.6530136530136534,2011-2020
KOR,Korea Republic,Summer,0.8908316191595651,0.8085361108616922,52,2,2011,2020,1.1017833429977135,2011-2020
KOR,South Korea,Summer,0.8791208791208791,0.8326848249027238,20,1,2011,2020,1.0557666632432987,2011-2020
KWT,Kuwait,Summer,0.2188534357209056,0.8621231014227123,2,2,2011,2020,0.2538540439987565,2011-2020
LTU,Lithuania,Summer,0.4169376514366229,0.7197106228868059,10,3,2011,2020,0.5793129046286117,2011-2020
LVA,Latvia,Summer,0.33900436912485105,0.7074425732013281,4,2,2011,2020,0.4791970146647864,2011-2020
MAR,Morocco,Summer,0.2231380628383273,0.31912463027294263,3,3,2011,2020,0.6992191816955042,2011-2020
MDA,Moldova,Summer,0.20879120879120883,0.4085603112840467,1,1,2011,2020,0.5110413396127683,2011-2020
MEX,Mexico,Summer,0.5711024209407989,0.6175421967205517,17,3,2011,2020,0.9247990242183117,2011-2020
MKD,North Macedonia,Summer,0.20879120879120883,0.5252918287937743,1,1,2011,2020,0.3974765974765975,2011-2020
MNE,Montenegro,Summer,0.22891566265060237,0.5096525096525096,1,1,2011,2020,0.44916027747353043,2011-2020
MNG,Mongolia,Summer,0.3681571636317449,0.378521818482003,8,3,2011,2020,0.9726180781551146,2011-2020
MYS,Malaysia,Summer,0.39673462006697385,0.6266162487318944,9,3,2011,2020,0.6331380982696504,2011-2020
NAM,Namibia,Summer,0.20879120879120883,0.36964980544747084,1,1,2011,2020,0.5648351648351649,2011-2020
NER,Niger,Summer,0.23170731707317072,0.05,1,1,2011,2020,4.634146341463414,2011-2020
NGA,Nigeria,Summer,0.2861833288662557,0.26993786384339274,3,2,2011,2020,1.0601822389477302,2011-2020
NLD,Netherlands,Summer,0.885819880971218,0.9250789046735114,74,3,2011,2020,0.9575614323232794,2011-2020
NOR,Norway,Summer,0.5810666950837389,0.9754319323136625,16,3,2011,2020,0.5957019406833295,2011-2020
NZL,New Zealand,Summer,0.8385883388821972,0.8721217889166492,51,3,2011,2020,0.9615495788998607,2011-2020
PHL,Philippines,Summer,0.3850844277673546,0.31261876753235,5,2,2011,2020,1.2318020149814126,2011-2020
POL,Poland,Summer,0.7680257346728108,0.6847915174763424,36,3,2011,2020,1.121546799386784,2011-2020
PRI,Puerto Rico,Summer,0.25928264115158034,0.8088086470585791,4,3,2011,2020,0.3205735276131406,2011-2020
PRT,Portugal,Summer,0.33302817272843716,0.7571185402603374,6,3,2011,2020,0.43986265692810067,2011-2020
QAT,Qatar,Summer,0.32521670708564626,0.9559867726097027,6,3,2011,2020,0.3401895469723422,2011-2020
ROU,Romania,Summer,0.5509241468689016,0.6241474290972074,15,3,2011,2020,0.8826827143480843,2011-2020
RUS,ROC,Summer,0.978021978021978,0.6303501945525292,62,1,2011,2020,1.5515533848867182,2011-2020
RUS,Russian Federation,Summer,0.9636350279165442,0.6575304540420819,120,2,2011,2020,1.465536724561919,2011-2020
SAU,Saudi Arabia,Summer,0.2188534357209056,0.7983864909934949,2,2,2011,2020,0.2741196628321818,2011-2020
SGP,Singapore,Summer,0.28452835733176607,0.9477791745233606,3,2,2011,2020,0.30020532733783245,2011-2020
SMR,San Marino,Summer,0.34065934065934067,0.8910505836575875,2,1,2011,2020,0.38231201113297186,2011-2020
SRB,Serbia,Summer,0.6298471828886169,0.5207722815179153,20,3,2011,2020,1.209448362061008,2011-2020
SVK,Slovakia,Summer,0.5187956328126765,0.731288568452626,12,3,2011,2020,0.709426695826006,2011-2020
SVN,Slovenia,Summer,0.537110651127695,0.7765186492903441,13,3,2011,2020,0.6916906008871226,2011-2020
SWE,Sweden,Summer,0.7179352628955921,0.9366668658135494,28,3,2011,2020,0.7664787653954469,2011-2020
SYR,Syria,Summer,0.20879120879120883,0.05,1,1,2011,2020,4.175824175824176,2011-2020
THA,Thailand,Summer,0.4731867701306432,0.4975161958240413,12,3,2011,2020,0.9510982237410363,2011-2020
TJK,Tajikistan,Summer,0.23031148986188654,0.09088324204603276,2,2,2011,2020,2.5341469414706044,2011-2020
TKM,Turkmenistan,Summer,0.20879120879120883,0.49027237354085607,1,1,2011,2020,0.4258677830106402,2011-2020
TTO,Trinidad and Tobago,Summer,0.38091389950044074,0.7407964442848164,5,2,2011,2020,0.5141950969651112,2011-2020
TUN,Tunisia,Summer,0.3882617040125121,0.37072962410035976,8,3,2011,2020,1.0472907444467028,2011-2020
TUR,Turkey,Summer,0.593702604575364,0.6368920725992485,19,3,2011,2020,0.93218714774134,2011-2020
UGA,Uganda,Summer,0.3836886005560704,0.07364451722428372,5,2,2011,2020,5.210009040965673,2011-2020
UKR,Ukraine,Summer,0.8151593239750747,0.3333019473187784,48,3,2011,2020,2.445708255029893,2011-2020
USA,United States,Summer,1.0,0.9483699478270106,335,3,2011,2020,1.05444083534204,2011-2020
UZB,Uzbekistan,Summer,0.5761469894587732,0.26220627727278706,20,3,2011,2020,2.197304334020108,2011-2020
VEN,Venezuela,Summer,0.38993874183412824,0.39598395272089953,8,3,2011,2020,0.9847336972995163,2011-2020
VNM,Vietnam,Summer,0.28518953864237434,0.2766154859178115,3,2,2011,2020,1.0309962860398583,2011-2020
XKX,Kosovo,Summer,0.2861833288662557,0.38450517298585346,3,2,2011,2020,0.7442899315083722,2011-2020
ZAF,South Africa,Summer,0.5679926890623335,0.5011769658407971,19,3,2011,2020,1.1333176258598463,2011-2020
ALB,Albania,Summer,0.2790697674418605,0.5815899581589958,2,1,2015,2024,0.47983938430650835,2015-2024
ARE,United Arab Emirates,Summer,0.23170731707317072,0.8953488372093024,1,1,2015,2024,0.25878999049730755,2015-2024
ARG,Argentina,Summer,0.4221637692993337,0.635346912991754,10,3,2015,2024,0.6644618249759447,2015-2024
ARM,Armenia,Summer,0.5010035341856102,0.42032330052024963,12,3,2015,2024,1.1919480399147504,2015-2024
AUS,Australia,Summer,0.937725821163144,0.929888373927214,127,3,2015,2024,1.0084283742604823,2015-2024
AUT,Austria,Summer,0.4789735694443579,0.9207266542118383,13,3,2015,2024,0.5202125595618491,2015-2024
AZE,Azerbaijan,Summer,0.7214112225456525,0.41252308882266453,31,3,2015,2024,1.7487778068484618,2015-2024
BDI,Burundi,Summer,0.23170731707317072,0.05,1,1,2015,2024,4.634146341463414,2015-2024
BEL,Belgium,Summer,0.6548579988738809,0.9050022757006619,22,3,2015,2024,0.723598179205553,2015-2024
BFA,Burkina Faso,Summer,0.20879120879120883,0.05836575875486383,1,1,2015,2024,3.577289377289377,2015-2024
BGR,Bulgaria,Summer,0.5384397225009817,0.6311687021766837,14,3,2015,2024,0.8530836853032926,2015-2024
BHS,Bahamas,Summer,0.3410613776467435,0.8058094290109492,4,2,2015,2024,0.42325314816105136,2015-2024
BLR,Belarus,Summer,0.6583355668721522,0.4796775555756643,16,2,2015,2024,1.3724543898704604,2015-2024
BMU,Bermuda,Summer,0.20879120879120883,0.9883268482490273,1,1,2015,2024,0.2112572466903176,2015-2024
BRA,Brazil,Summer,0.8613668426487484,0.5670277456268539,57,3,2015,2024,1.519091171978719,2015-2024
BRN,Bahrain,Summer,0.34233293649062224,0.801220481465818,7,3,2015,2024,0.42726433536038727,2015-2024
BWA,Botswana,Summer,0.24393048811653467,0.4996336877065594,3,2,2015,2024,0.4882186572251266,2015-2024
CAN,Canada,Summer,0.8880249075938242,0.8969220975014577,72,3,2015,2024,0.9900803091679665,2015-2024
CHE,Switzerland,Summer,0.6987662554877531,0.9827681564796932,28,3,2015,2024,0.7110184135297546,2015-2024
CHL,Chile,Summer,0.2790697674418605,0.6736401673640167,2,1,2015,2024,0.4142712696807744,2015-2024
CHN,China,Summer,0.9883959866943418,0.612714387346002,248,3,2015,2024,1.6131431007775423,2015-2024
CIV,Cote d'Ivoire,Summer,0.2463131026659104,0.25420031786189223,3,2,2015,2024,0.9689724416463279,2015-2024
CIV,Ivory Coast,Summer,0.20879120879120883,0.25680933852140075,1,1,2015,2024,0.8130203130203132,2015-2024
COL,Colombia,Summer,0.5680990403055065,0.4857816561657143,17,3,2015,2024,1.1694534634953597,2015-2024
CPV,Cape Verde,Summer,0.15116279069767447,0.38075313807531386,1,1,2015,2024,0.3970099667774087,2015-2024
CUB,Cuba,Summer,0.7730501206110962,0.6019741803155069,24,2,2015,2024,1.2841914917445878,2015-2024
CYP,Cyprus,Summer,0.15116279069767447,0.8326359832635983,1,1,2015,2024,0.1815472712399206,2015-2024
CZE,Czech Republic,Summer,0.6660101101394352,0.7698643805245794,26,3,2015,2024,0.8651005644469761,2015-2024
DEU,Germany,Summer,0.9307540634823676,0.9100775782758784,112,3,2015,2024,1.0227194754601694,2015-2024
DMA,Dominica,Summer,0.15116279069767447,0.5564853556485356,1,1,2015,2024,0.2716383983213849,2015-2024
DNK,Denmark,Summer,0.7723629178535588,0.9430438547016347,35,3,2015,2024,0.819010604865161,2015-2024
DOM,Dominican Republic,Summer,0.3990689779118594,0.5548318495108747,9,3,2015,2024,0.7192611207587816,2015-2024
DZA,Algeria,Summer,0.35677821894498013,0.4119230644481204,5,2,2015,2024,0.8661282888419435,2015-2024
ECU,Ecuador,Summer,0.4707385637618196,0.4595509825309737,8,2,2015,2024,1.0243445921260583,2015-2024
EGY,Egypt,Summer,0.3937084847464882,0.32167324388119645,9,3,2015,2024,1.2239391750340805,2015-2024
ESP,Spain,Summer,0.8261527657443709,0.8079935884095298,52,3,2015,2024,1.0224744077123011,2015-2024
EST,Estonia,Summer,0.2861833288662557,0.7573145718336198,3,2,2015,2024,0.3778922782026297,2015-2024
ETH,Ethiopia,Summer,0.5497840219904883,0.06810233951451411,16,3,2015,2024,8.072909475794399,2015-2024
FIN,Finland,Summer,0.22024926293218977,0.9106943564684946,2,2,2015,2024,0.24184762029960957,2015-2024
FJI,Fiji,Summer,0.24117648281006196,0.4348896988776225,4,3,2015,2024,0.5545693159265397,2015-2024
FRA,France,Summer,0.939144897454597,0.8608783981591456,137,3,2015,2024,1.0909146976655613,2015-2024
GBR,Great Britain,Summer,0.9767919733886835,0.8862679943683612,194,3,2015,2024,1.1021406387182449,2015-2024
GEO,Georgia,Summer,0.657621353877735,0.44239988967931576,22,3,2015,2024,1.4864862519618343,2015-2024
GHA,Ghana,Summer,0.20879120879120883,0.2607003891050583,1,1,2015,2024,0.8008856814826967,2015-2024
GRC,Greece,Summer,0.602724086274852,0.7389685310500519,18,3,2015,2024,0.8156288948034084,2015-2024
GRD,Grenada,Summer,0.2398560977687467,0.6070027131299157,4,3,2015,2024,0.3951483124877083,2015-2024
GTM,Guatemala,Summer,0.2790697674418605,0.41004184100418406,2,1,2015,2024,0.6805885144755579,2015-2024
HKG,Hong Kong,Summer,0.6483516483516483,0.9066147859922179,6,1,2015,2024,0.7151346507569682,2015-2024
HKG,"Hong Kong, China",Summer,0.4767441860465116,0.9037656903765691,4,1,2015,2024,0.5275086132644271,2015-2024
HRV,Croatia,Summer,0.6942067197313936,0.7025371275335969,25,3,2015,2024,0.9881423949344159,2015-2024
HUN,Hungary,Summer,0.832887664424817,0.7072216969958101,53,3,2015,2024,1.1776896381471613,2015-2024
IDN,Indonesia,Summer,0.45597954701755045,0.35974298780671216,11,3,2015,2024,1.2675147604615593,2015-2024
IND,India,Summer,0.5276127729332494,0.22905710689810957,14,3,2015,2024,2.303411494531558,2015-2024
IRL,Ireland,Summer,0.4741584752929053,0.978999925159969,12,3,2015,2024,0.48432942956091396,2015-2024
IRN,Iran,Summer,0.6988171593957185,0.38819406293487096,26,3,2015,2024,1.8001747737006535,2015-2024
ISR,Israel,Summer,0.4521804533148832,0.8890775034358475,11,3,2015,2024,0.5085950904925927,2015-2024
ITA,Italy,Summer,0.9222458388652376,0.8345774910045775,105,3,2015,2024,1.1050451861038502,2015-2024
JAM,Jamaica,Summer,0.694726147363697,0.46758606319603274,26,3,2015,2024,1.4857717157246346,2015-2024
JOR,Jordan,Summer,0.197220438854018,0.3776455309416411,3,3,2015,2024,0.5222369197968747,2015-2024
JPN,Japan,Summer,0.941577896484306,0.8463251883063946,142,3,2015,2024,1.112548591834451,2015-2024
KAZ,Kazakhstan,Summer,0.6949661229298213,0.5992789400699626,29,3,2015,2024,1.1596705247954946,2015-2024
KEN,Kenya,Summer,0.7724107051957306,0.20436837348633516,34,3,2015,2024,3.7795021412516987,2015-2024
KGZ,Kyrgyzstan,Summer,0.46684129823664705,0.17717304592742134,8,2,2015,2024,2.6349453766680053,2015-2024
KOR,Korea Republic,Summer,0.8866988088485537,0.8229866043916836,53,2,2015,2024,1.077415846280953,2015-2024
KOR,South Korea,Summer,0.8791208791208791,0.8326848249027238,20,1,2015,2024,1.0557666632432987,2015-2024
KWT,Kuwait,Summer,0.20879120879120883,0.7898832684824902,1,1,2015,2024,0.26433172738591465,2015-2024
LCA,Saint Lucia,Summer,0.2790697674418605,0.6485355648535565,2,1,2015,2024,0.43030757689422366,2015-2024
LTU,Lithuania,Summer,0.39111342429550033,0.7447829157415257,9,3,2015,2024,0.5251374810418381,2015-2024
LVA,Latvia,Summer,0.34065934065934067,0.727626459143969,2,1,2015,2024,0.4681788799435858,2015-2024
MAR,Morocco,Summer,0.2398560977687467,0.3223771356174982,4,3,2015,2024,0.7440232921894837,2015-2024
MDA,Moldova,Summer,0.3427676974188602,0.44277387949139574,5,2,2015,2024,0.7741371234739268,2015-2024
MEX,Mexico,Summer,0.5285134604476635,0.625334208696664,14,3,2015,2024,0.8451695958697084,2015-2024
MKD,North Macedonia,Summer,0.20879120879120883,0.5252918287937743,1,1,2015,2024,0.3974765974765975,2015-2024
MNG,Mongolia,Summer,0.23380580470767653,0.3939065995571607,4,3,2015,2024,0.5935564546786641,2015-2024
MYS,Malaysia,Summer,0.3773080766841403,0.6161694600424279,9,3,2015,2024,0.6123446570334073,2015-2024
