season,year,medal,country_code,country,games,sport,event_gender,event_name,Country Code,gdp_usd
Summer,1960,Gold,URS,USSR,1960 Rome,Gymnastics Artistic,Women's,individual all-round,RUS,
Summer,1960,Silver,URS,USSR,1960 Rome,Gymnastics Artistic,Women's,individual all-round,RUS,
Summer,1960,Bronze,URS,USSR,1960 Rome,Gymnastics Artistic,Women's,individual all-round,RUS,
Summer,1960,Gold,URS,USSR,1960 Rome,Gymnastics Artistic,Women's,team competition,RUS,
Summer,1960,Silver,TCH,Czechoslovakia,1960 Rome,Gymnastics Artistic,Women's,team competition,CZE,
Summer,1960,Bronze,ROU,Romania,1960 Rome,Gymnastics Artistic,Women's,team competition,ROU,
Summer,1960,Gold,URS,USSR,1960 Rome,Gymnastics Artistic,Women's,floor exercises,RUS,
Summer,1960,Silver,URS,USSR,1960 Rome,Gymnastics Artistic,Women's,floor exercises,RUS,
Summer,1960,Bronze,URS,USSR,1960 Rome,Gymnastics Artistic,Women's,floor exercises,RUS,
Summer,1960,Gold,URS,USSR,1960 Rome,Gymnastics Artistic,Women's,uneven bars,RUS,
Summer,1960,Silver,URS,USSR,1960 Rome,Gymnastics Artistic,Women's,uneven bars,RUS,
Summer,1960,Bronze,URS,USSR,1960 Rome,Gymnastics Artistic,Women's,uneven bars,RUS,
Summer,1960,Gold,URS,USSR,1960 Rome,Gymnastics Artistic,Women's,vault,RUS,
Summer,1960,Silver,URS,USSR,1960 Rome,Gymnastics Artistic,Women's,vault,RUS,
Summer,1960,Bronze,URS,USSR,1960 Rome,Gymnastics Artistic,Women's,vault,RUS,
Summer,1960,Gold,TCH,Czechoslovakia,1960 Rome,Gymnastics Artistic,Women's,balance beam,CZE,
Summer,1960,Silver,URS,USSR,1960 Rome,Gymnastics Artistic,Women's,balance beam,RUS,
Summer,1960,Bronze,URS,USSR,1960 Rome,Gymnastics Artistic,Women's,balance beam,RUS,
Summer,1960,Gold,PAK,Pakistan,1960 Rome,Hockey,Men's,hockey,PAK,0.550441615798012
Summer,1960,Silver,IND,India,1960 Rome,Hockey,Men's,hockey,IND,0.5547940945667723
Summer,1960,Bronze,ESP,Spain,1960 Rome,Hockey,Men's,hockey,ESP,0.7508036972590795
Summer,1960,Gold,HUN,Hungary,1960 Rome,Modern Pentathlon,Men's,individual competition,HUN,
Summer,1960,Silver,HUN,Hungary,1960 Rome,Modern Pentathlon,Men's,individual competition,HUN,
Summer,1960,Bronze,USA,United States,1960 Rome,Modern Pentathlon,Men's,individual competition,USA,1.0
Summer,1960,Gold,HUN,Hungary,1960 Rome,Modern Pentathlon,Men's,team competition,HUN,
Summer,1960,Silver,URS,USSR,1960 Rome,Modern Pentathlon,Men's,team competition,RUS,
Summer,1960,Bronze,USA,United States,1960 Rome,Modern Pentathlon,Men's,team competition,USA,1.0
Summer,1960,Gold,URS,USSR,1960 Rome,Rowing,Men's,single sculls (1x),RUS,
Summer,1960,Silver,EUA,Unified Team of Germany,1960 Rome,Rowing,Men's,single sculls (1x),DEU,0.8815537317391245
Summer,1960,Bronze,POL,Poland,1960 Rome,Rowing,Men's,single sculls (1x),POL,
Summer,1960,Gold,TCH,Czechoslovakia,1960 Rome,Rowing,Men's,double sculls (2x),CZE,
Summer,1960,Silver,URS,USSR,1960 Rome,Rowing,Men's,double sculls (2x),RUS,
Summer,1960,Bronze,SUI,Switzerland,1960 Rome,Rowing,Men's,double sculls (2x),CHE,0.9464761283549096
Summer,1960,Gold,URS,USSR,1960 Rome,Rowing,Men's,pair without coxswain (2-),RUS,
Summer,1960,Silver,AUT,Austria,1960 Rome,Rowing,Men's,pair without coxswain (2-),AUT,0.8550478984718531
Summer,1960,Bronze,FIN,Finland,1960 Rome,Rowing,Men's,pair without coxswain (2-),FIN,0.8847090845153536
Summer,1960,Gold,EUA,Unified Team of Germany,1960 Rome,Rowing,Men's,pair-oared shell with coxswain,DEU,0.8815537317391245
Summer,1960,Silver,URS,USSR,1960 Rome,Rowing,Men's,pair-oared shell with coxswain,RUS,
Summer,1960,Bronze,USA,United States,1960 Rome,Rowing,Men's,pair-oared shell with coxswain,USA,1.0
Summer,1960,Gold,USA,United States,1960 Rome,Rowing,Men's,four without coxswain (4-),USA,1.0
Summer,1960,Silver,ITA,Italy,1960 Rome,Rowing,Men's,four without coxswain (4-),ITA,0.8405496480330293
Summer,1960,Bronze,URS,USSR,1960 Rome,Rowing,Men's,four without coxswain (4-),RUS,
Summer,1960,Gold,EUA,Unified Team of Germany,1960 Rome,Rowing,Men's,four-oared shell with coxswain,DEU,0.8815537317391245
Summer,1960,Silver,FRA,France,1960 Rome,Rowing,Men's,four-oared shell with coxswain,FRA,0.8962084435591599
Summer,1960,Bronze,ITA,Italy,1960 Rome,Rowing,Men's,four-oared shell with coxswain,ITA,0.8405496480330293
Summer,1960,Gold,EUA,Unified Team of Germany,1960 Rome,Rowing,Men's,eight with coxswain (8+),DEU,0.8815537317391245
Summer,1960,Silver,CAN,Canada,1960 Rome,Rowing,Men's,eight with coxswain (8+),CAN,0.9649008362904696
Summer,1960,Bronze,TCH,Czechoslovakia,1960 Rome,Rowing,Men's,eight with coxswain (8+),CZE,
Summer,1960,Gold,USA,United States,1960 Rome,Sailing,Mixed,5.5m,USA,1.0
Summer,1960,Silver,DEN,Denmark,1960 Rome,Sailing,Mixed,5.5m,DNK,0.9038300323011961
Summer,1960,Bronze,SUI,Switzerland,1960 Rome,Sailing,Mixed,5.5m,CHE,0.9464761283549096
Summer,1960,Gold,GRE,Greece,1960 Rome,Sailing,Mixed,dragon,GRC,0.7794393975115185
Summer,1960,Silver,ARG,Argentina,1960 Rome,Sailing,Mixed,dragon,ARG,0.8314741234311144
Summer,1960,Bronze,ITA,Italy,1960 Rome,Sailing,Mixed,dragon,ITA,0.8405496480330293
Summer,1960,Gold,DEN,Denmark,1960 Rome,Sailing,Mixed,Finn - One Person Dinghy (Heavyweight),DNK,0.9038300323011961
Summer,1960,Silver,URS,USSR,1960 Rome,Sailing,Mixed,Finn - One Person Dinghy (Heavyweight),RUS,
Summer,1960,Bronze,BEL,Belgium,1960 Rome,Sailing,Mixed,Finn - One Person Dinghy (Heavyweight),BEL,0.8946203719408711
Summer,1960,Gold,URS,USSR,1960 Rome,Sailing,Mixed,two-person keelboat (Star),RUS,
Summer,1960,Silver,POR,Portugal,1960 Rome,Sailing,Mixed,two-person keelboat (Star),PRT,0.7409372590996584
Summer,1960,Bronze,USA,United States,1960 Rome,Sailing,Mixed,two-person keelboat (Star),USA,1.0
Summer,1960,Gold,NOR,Norway,1960 Rome,Sailing,Mixed,flying dutchman,NOR,0.9093069485949998
Summer,1960,Silver,DEN,Denmark,1960 Rome,Sailing,Mixed,flying dutchman,DNK,0.9038300323011961
Summer,1960,Bronze,EUA,Unified Team of Germany,1960 Rome,Sailing,Mixed,flying dutchman,DEU,0.8815537317391245
Summer,1960,Gold,USA,United States,1960 Rome,Shooting,Men's,25m rapid fire pistol,USA,1.0
Summer,1960,Silver,FIN,Finland,1960 Rome,Shooting,Men's,25m rapid fire pistol,FIN,0.8847090845153536
Summer,1960,Bronze,URS,USSR,1960 Rome,Shooting,Men's,25m rapid fire pistol,RUS,
Summer,1960,Gold,URS,USSR,1960 Rome,Shooting,Men's,50m pistol,RUS,
Summer,1960,Silver,URS,USSR,1960 Rome,Shooting,Men's,50m pistol,RUS,
Summer,1960,Bronze,JPN,Japan,1960 Rome,Shooting,Men's,50m pistol,JPN,0.7783678332709423
Summer,1960,Gold,EUA,Unified Team of Germany,1960 Rome,Shooting,Men's,50m rifle prone,DEU,0.8815537317391245
Summer,1960,Silver,USA,United States,1960 Rome,Shooting,Men's,50m rifle prone,USA,1.0
Summer,1960,Bronze,VEN,Venezuela,1960 Rome,Shooting,Men's,50m rifle prone,VEN,0.8549525766296634
Summer,1960,Gold,URS,USSR,1960 Rome,Shooting,Men's,50m rifle 3 positions,RUS,
Summer,1960,Silver,URS,USSR,1960 Rome,Shooting,Men's,50m rifle 3 positions,RUS,
Summer,1960,Bronze,EUA,Unified Team of Germany,1960 Rome,Shooting,Men's,50m rifle 3 positions,DEU,0.8815537317391245
Summer,1960,Gold,AUT,Austria,1960 Rome,Shooting,Men's,300m free rifle 3 positions,AUT,0.8550478984718531
Summer,1960,Silver,SUI,Switzerland,1960 Rome,Shooting,Men's,300m free rifle 3 positions,CHE,0.9464761283549096
Summer,1960,Bronze,URS,USSR,1960 Rome,Shooting,Men's,300m free rifle 3 positions,RUS,
Summer,1960,Gold,ROU,Romania,1960 Rome,Shooting,Men's,Trap,ROU,
Summer,1960,Silver,ITA,Italy,1960 Rome,Shooting,Men's,Trap,ITA,0.8405496480330293
Summer,1960,Bronze,URS,USSR,1960 Rome,Shooting,Men's,Trap,RUS,
Summer,1960,Gold,AUS,Australia,1960 Rome,Swimming,Men's,100m freestyle,AUS,0.9371313661661919
Summer,1960,Silver,USA,United States,1960 Rome,Swimming,Men's,100m freestyle,USA,1.0
Summer,1960,Bronze,BRA,Brazil,1960 Rome,Swimming,Men's,100m freestyle,BRA,0.6820505685414558
Summer,1960,Gold,AUS,Australia,1960 Rome,Swimming,Men's,400m freestyle,AUS,0.9371313661661919
Summer,1960,Silver,JPN,Japan,1960 Rome,Swimming,Men's,400m freestyle,JPN,0.7783678332709423
Summer,1960,Bronze,AUS,Australia,1960 Rome,Swimming,Men's,400m freestyle,AUS,0.9371313661661919
Summer,1960,Gold,AUS,Australia,1960 Rome,Swimming,Men's,1500m freestyle,AUS,0.9371313661661919
Summer,1960,Silver,AUS,Australia,1960 Rome,Swimming,Men's,1500m freestyle,AUS,0.9371313661661919
Summer,1960,Bronze,USA,United States,1960 Rome,Swimming,Men's,1500m freestyle,USA,1.0
Summer,1960,Gold,USA,United States,1960 Rome,Swimming,Men's,200m breaststroke,USA,1.0
Summer,1960,Silver,JPN,Japan,1960 Rome,Swimming,Men's,200m breaststroke,JPN,0.7783678332709423
Summer,1960,Bronze,NED,Netherlands,1960 Rome,Swimming,Men's,200m breaststroke,NLD,0.880935643411855
Summer,1960,Gold,USA,United States,1960 Rome,Swimming,Men's,200m butterfly,USA,1.0
Summer,1960,Silver,AUS,Australia,1960 Rome,Swimming,Men's,200m butterfly,AUS,0.9371313661661919
Summer,1960,Bronze,USA,United States,1960 Rome,Swimming,Men's,200m butterfly,USA,1.0
Summer,1960,Gold,AUS,Australia,1960 Rome,Swimming,Men's,100m backstroke,AUS,0.9371313661661919
Summer,1960,Silver,USA,United States,1960 Rome,Swimming,Men's,100m backstroke,USA,1.0
Summer,1960,Bronze,USA,United States,1960 Rome,Swimming,Men's,100m backstroke,USA,1.0
Summer,1960,Gold,USA,United States,1960 Rome,Swimming,Men's,4x200m freestyle relay,USA,1.0
Summer,1960,Silver,JPN,Japan,1960 Rome,Swimming,Men's,4x200m freestyle relay,JPN,0.7783678332709423
Summer,1960,Bronze,AUS,Australia,1960 Rome,Swimming,Men's,4x200m freestyle relay,AUS,0.9371313661661919
Summer,1960,Gold,USA,United States,1960 Rome,Swimming,Men's,4x100m medley relay,USA,1.0
Summer,1960,Silver,AUS,Australia,1960 Rome,Swimming,Men's,4x100m medley relay,AUS,0.9371313661661919
Summer,1960,Bronze,JPN,Japan,1960 Rome,Swimming,Men's,4x100m medley relay,JPN,0.7783678332709423
Summer,1960,Gold,AUS,Australia,1960 Rome,Swimming,Women's,100m freestyle,AUS,0.9371313661661919
Summer,1960,Silver,USA,United States,1960 Rome,Swimming,Women's,100m freestyle,USA,1.0
Summer,1960,Bronze,GBR,Great Britain,1960 Rome,Swimming,Women's,100m freestyle,GBR,0.904598586798589
Summer,1960,Gold,USA,United States,1960 Rome,Swimming,Women's,400m freestyle,USA,1.0
Summer,1960,Silver,SWE,Sweden,1960 Rome,Swimming,Women's,400m freestyle,SWE,0.9571321988680288
Summer,1960,Bronze,NED,Netherlands,1960 Rome,Swimming,Women's,400m freestyle,NLD,0.880935643411855
Summer,1960,Gold,GBR,Great Britain,1960 Rome,Swimming,Women's,200m breaststroke,GBR,0.904598586798589
Summer,1960,Silver,EUA,Unified Team of Germany,1960 Rome,Swimming,Women's,200m breaststroke,DEU,0.8815537317391245
Summer,1960,Bronze,EUA,Unified Team of Germany,1960 Rome,Swimming,Women's,200m breaststroke,DEU,0.8815537317391245
Summer,1960,Gold,USA,United States,1960 Rome,Swimming,Women's,100m butterfly,USA,1.0
Summer,1960,Silver,NED,Netherlands,1960 Rome,Swimming,Women's,100m butterfly,NLD,0.880935643411855
Summer,1960,Bronze,AUS,Australia,1960 Rome,Swimming,Women's,100m butterfly,AUS,0.9371313661661919
Summer,1960,Gold,USA,United States,1960 Rome,Swimming,Women's,100m backstroke,USA,1.0
Summer,1960,Silver,GBR,Great Britain,1960 Rome,Swimming,Women's,100m backstroke,GBR,0.904598586798589
Summer,1960,Bronze,JPN,Japan,1960 Rome,Swimming,Women's,100m backstroke,JPN,0.7783678332709423
Summer,1960,Gold,USA,United States,1960 Rome,Swimming,Women's,4x100m freestyle relay,USA,1.0
Summer,1960,Silver,AUS,Australia,1960 Rome,Swimming,Women's,4x100m freestyle relay,AUS,0.9371313661661919
Summer,1960,Bronze,EUA,Unified Team of Germany,1960 Rome,Swimming,Women's,4x100m freestyle relay,DEU,0.8815537317391245
Summer,1960,Gold,USA,United States,1960 Rome,Swimming,Women's,4x100m medley relay,USA,1.0
Summer,1960,Silver,AUS,Australia,1960 Rome,Swimming,Women's,4x100m medley relay,AUS,0.9371313661661919
Summer,1960,Bronze,EUA,Unified Team of Germany,1960 Rome,Swimming,Women's,4x100m medley relay,DEU,0.8815537317391245
Summer,1960,Gold,ITA,Italy,1960 Rome,Water Polo,Men's,water polo,ITA,0.8405496480330293
Summer,1960,Silver,URS,USSR,1960 Rome,Water Polo,Men's,water polo,RUS,
Summer,1960,Bronze,HUN,Hungary,1960 Rome,Water Polo,Men's,water polo,HUN,
Summer,1960,Gold,USA,United States,1960 Rome,Weightlifting,Men's,- 56kg (bantamweight),USA,1.0
Summer,1960,Silver,JPN,Japan,1960 Rome,Weightlifting,Men's,- 56kg (bantamweight),JPN,0.7783678332709423
Summer,1960,Bronze,IRI,Iran,1960 Rome,Weightlifting,Men's,- 56kg (bantamweight),IRN,0.658973810229921
Summer,1960,Gold,URS,USSR,1960 Rome,Weightlifting,Men's,56 - 60kg (featherweight),RUS,
Summer,1960,Silver,USA,United States,1960 Rome,Weightlifting,Men's,56 - 60kg (featherweight),USA,1.0
Summer,1960,Bronze,ITA,Italy,1960 Rome,Weightlifting,Men's,56 - 60kg (featherweight),ITA,0.8405496480330293
Summer,1960,Gold,URS,USSR,1960 Rome,Weightlifting,Men's,60 - 67.5kg (lightweight),RUS,
Summer,1960,Silver,SGP,"Singapore, British",1960 Rome,Weightlifting,Men's,60 - 67.5kg (lightweight),SGP,0.7568086894451915
Summer,1960,Bronze,IRQ,Iraq,1960 Rome,Weightlifting,Men's,60 - 67.5kg (lightweight),IRQ,0.6730551151822278
Summer,1960,Gold,URS,USSR,1960 Rome,Weightlifting,Men's,67.5 - 75kg (middleweight),RUS,
Summer,1960,Silver,USA,United States,1960 Rome,Weightlifting,Men's,67.5 - 75kg (middleweight),USA,1.0
Summer,1960,Bronze,HUN,Hungary,1960 Rome,Weightlifting,Men's,67.5 - 75kg (middleweight),HUN,
Summer,1960,Gold,POL,Poland,1960 Rome,Weightlifting,Men's,75 - 82.5kg (light-heavyweight),POL,
Summer,1960,Silver,USA,United States,1960 Rome,Weightlifting,Men's,75 - 82.5kg (light-heavyweight),USA,1.0
Summer,1960,Bronze,POL,Poland,1960 Rome,Weightlifting,Men's,75 - 82.5kg (light-heavyweight),POL,
Summer,1960,Gold,URS,USSR,1960 Rome,Weightlifting,Men's,82.5 - 90kg (middle-heavyweight),RUS,
Summer,1960,Silver,URS,USSR,1960 Rome,Weightlifting,Men's,82.5 - 90kg (middle-heavyweight),RUS,
Summer,1960,Bronze,GBR,Great Britain,1960 Rome,Weightlifting,Men's,82.5 - 90kg (middle-heavyweight),GBR,0.904598586798589
Summer,1960,Gold,URS,USSR,1960 Rome,Weightlifting,Men's,+ 90kg (heavyweight),RUS,
Summer,1960,Silver,USA,United States,1960 Rome,Weightlifting,Men's,+ 90kg (heavyweight),USA,1.0
Summer,1960,Bronze,USA,United States,1960 Rome,Weightlifting,Men's,+ 90kg (heavyweight),USA,1.0
Summer,1960,Gold,TUR,Turkey,1960 Rome,Wrestling Freestyle,Men's,- 52kg (flyweight),TUR,0.6978972162021821
Summer,1960,Silver,JPN,Japan,1960 Rome,Wrestling Freestyle,Men's,- 52kg (flyweight),JPN,0.7783678332709423
Summer,1960,Bronze,IRI,Iran,1960 Rome,Wrestling Freestyle,Men's,- 52kg (flyweight),IRN,0.658973810229921
Summer,1960,Gold,USA,United States,1960 Rome,Wrestling Freestyle,Men's,52 - 57kg (bantamweight),USA,1.0
Summer,1960,Silver,BUL,Bulgaria,1960 Rome,Wrestling Freestyle,Men's,52 - 57kg (bantamweight),BGR,
Summer,1960,Bronze,POL,Poland,1960 Rome,Wrestling Freestyle,Men's,52 - 57kg (bantamweight),POL,
Summer,1960,Gold,TUR,Turkey,1960 Rome,Wrestling Freestyle,Men's,57 - 63kg (featherweight),TUR,0.6978972162021821
Summer,1960,Silver,BUL,Bulgaria,1960 Rome,Wrestling Freestyle,Men's,57 - 63kg (featherweight),BGR,
Summer,1960,Bronze,URS,USSR,1960 Rome,Wrestling Freestyle,Men's,57 - 63kg (featherweight),RUS,
Summer,1960,Gold,USA,United States,1960 Rome,Wrestling Freestyle,Men's,63 - 67kg (lightweight),USA,1.0
Summer,1960,Silver,URS,USSR,1960 Rome,Wrestling Freestyle,Men's,63 - 67kg (lightweight),RUS,
Summer,1960,Bronze,BUL,Bulgaria,1960 Rome,Wrestling Freestyle,Men's,63 - 67kg (lightweight),BGR,
Summer,1960,Gold,USA,United States,1960 Rome,Wrestling Freestyle,Men's,67 - 73kg (welterweight),USA,1.0
Summer,1960,Silver,TUR,Turkey,1960 Rome,Wrestling Freestyle,Men's,67 - 73kg (welterweight),TUR,0.6978972162021821
Summer,1960,Bronze,PAK,Pakistan,1960 Rome,Wrestling Freestyle,Men's,67 - 73kg (welterweight),PAK,0.550441615798012
Summer,1960,Gold,TUR,Turkey,1960 Rome,Wrestling Freestyle,Men's,73 - 79kg (middleweight),TUR,0.6978972162021821
Summer,1960,Silver,URS,USSR,1960 Rome,Wrestling Freestyle,Men's,73 - 79kg (middleweight),RUS,
Summer,1960,Bronze,SWE,Sweden,1960 Rome,Wrestling Freestyle,Men's,73 - 79kg (middleweight),SWE,0.9571321988680288
Summer,1960,Gold,TUR,Turkey,1960 Rome,Wrestling Freestyle,Men's,79 - 87kg (light-heavyweight),TUR,0.6978972162021821
Summer,1960,Silver,IRI,Iran,1960 Rome,Wrestling Freestyle,Men's,79 - 87kg (light-heavyweight),IRN,0.658973810229921
Summer,1960,Bronze,URS,USSR,1960 Rome,Wrestling Freestyle,Men's,79 - 87kg (light-heavyweight),RUS,
Summer,1960,Gold,EUA,Unified Team of Germany,1960 Rome,Wrestling Freestyle,Men's,+ 87kg (heavyweight),DEU,0.8815537317391245
Summer,1960,Silver,TUR,Turkey,1960 Rome,Wrestling Freestyle,Men's,+ 87kg (heavyweight),TUR,0.6978972162021821
Summer,1960,Bronze,URS,USSR,1960 Rome,Wrestling Freestyle,Men's,+ 87kg (heavyweight),RUS,
Summer,1960,Gold,ROU,Romania,1960 Rome,Wrestling Greco-Roman,Men's,- 52kg (flyweight),ROU,
Summer,1960,Silver,EGY,"United Arab Republic (Egypt, Syria)",1960 Rome,Wrestling Greco-Roman,Men's,- 52kg (flyweight),EGY,0.6310433074700734
Summer,1960,Bronze,IRI,Iran,1960 Rome,Wrestling Greco-Roman,Men's,- 52kg (flyweight),IRN,0.658973810229921
Summer,1960,Gold,URS,USSR,1960 Rome,Wrestling Greco-Roman,Men's,52 - 57kg (bantamweight),RUS,
Summer,1960,Silver,ROU,Romania,1960 Rome,Wrestling Greco-Roman,Men's,52 - 57kg (bantamweight),ROU,
Summer,1960,Bronze,BUL,Bulgaria,1960 Rome,Wrestling Greco-Roman,Men's,52 - 57kg (bantamweight),BGR,
Summer,1960,Gold,TUR,Turkey,1960 Rome,Wrestling Greco-Roman,Men's,57 - 61kg (featherweight),TUR,0.6978972162021821
Summer,1960,Silver,HUN,Hungary,1960 Rome,Wrestling Greco-Roman,Men's,57 - 61kg (featherweight),HUN,
Summer,1960,Bronze,URS,USSR,1960 Rome,Wrestling Greco-Roman,Men's,57 - 61kg (featherweight),RUS,
Summer,1960,Gold,URS,USSR,1960 Rome,Wrestling Greco-Roman,Men's,61 - 67kg (lightweight),RUS,
Summer,1960,Silver,YUG,Yugoslavia,1960 Rome,Wrestling Greco-Roman,Men's,61 - 67kg (lightweight),SRB,
Summer,1960,Bronze,SWE,Sweden,1960 Rome,Wrestling Greco-Roman,Men's,61 - 67kg (lightweight),SWE,0.9571321988680288
Summer,1960,Gold,TUR,Turkey,1960 Rome,Wrestling Greco-Roman,Men's,67 - 73kg (welterweight),TUR,0.6978972162021821
Summer,1960,Silver,EUA,Unified Team of Germany,1960 Rome,Wrestling Greco-Roman,Men's,67 - 73kg (welterweight),DEU,0.8815537317391245
Summer,1960,Bronze,FRA,France,1960 Rome,Wrestling Greco-Roman,Men's,67 - 73kg (welterweight),FRA,0.8962084435591599
Summer,1960,Gold,BUL,Bulgaria,1960 Rome,Wrestling Greco-Roman,Men's,73 - 79kg (middleweight),BGR,
Summer,1960,Silver,EUA,Unified Team of Germany,1960 Rome,Wrestling Greco-Roman,Men's,73 - 79kg (middleweight),DEU,0.8815537317391245
Summer,1960,Bronze,ROU,Romania,1960 Rome,Wrestling Greco-Roman,Men's,73 - 79kg (middleweight),ROU,
Summer,1960,Gold,TUR,Turkey,1960 Rome,Wrestling Greco-Roman,Men's,79 - 87kg (light-heavyweight),TUR,0.6978972162021821
Summer,1960,Silver,BUL,Bulgaria,1960 Rome,Wrestling Greco-Roman,Men's,79 - 87kg (light-heavyweight),BGR,
Summer,1960,Bronze,URS,USSR,1960 Rome,Wrestling Greco-Roman,Men's,79 - 87kg (light-heavyweight),RUS,
Summer,1960,Gold,URS,USSR,1960 Rome,Wrestling Greco-Roman,Men's,+ 87kg (super heavyweight),RUS,
Summer,1960,Silver,EUA,Unified Team of Germany,1960 Rome,Wrestling Greco-Roman,Men's,+ 87kg (super heavyweight),DEU,0.8815537317391245
Summer,1960,Bronze,TCH,Czechoslovakia,1960 Rome,Wrestling Greco-Roman,Men's,+ 87kg (super heavyweight),CZE,
Summer,1964,Gold,USA,United States,1964 Tokyo,Athletics,Men's,100m,USA,0.9754883139357838
Summer,1964,Silver,CUB,Cuba,1964 Tokyo,Athletics,Men's,100m,CUB,
Summer,1964,Bronze,CAN,Canada,1964 Tokyo,Athletics,Men's,100m,CAN,0.9360579222994847
Summer,1964,Gold,USA,United States,1964 Tokyo,Athletics,Men's,200m,USA,0.9754883139357838
Summer,1964,Silver,USA,United States,1964 Tokyo,Athletics,Men's,200m,USA,0.9754883139357838
Summer,1964,Bronze,TTO,Trinidad and Tobago,1964 Tokyo,Athletics,Men's,200m,TTO,0.7942003603225448
Summer,1964,Gold,USA,United States,1964 Tokyo,Athletics,Men's,400m,USA,0.9754883139357838
Summer,1964,Silver,TTO,Trinidad and Tobago,1964 Tokyo,Athletics,Men's,400m,TTO,0.7942003603225448
Summer,1964,Bronze,POL,Poland,1964 Tokyo,Athletics,Men's,400m,POL,
Summer,1964,Gold,NZL,New Zealand,1964 Tokyo,Athletics,Men's,800m,NZL,0.9483324294410458
Summer,1964,Silver,CAN,Canada,1964 Tokyo,Athletics,Men's,800m,CAN,0.9360579222994847
Summer,1964,Bronze,KEN,Kenya,1964 Tokyo,Athletics,Men's,800m,KEN,0.5620155420209956
Summer,1964,Gold,NZL,New Zealand,1964 Tokyo,Athletics,Men's,1500m,NZL,0.9483324294410458
Summer,1964,Silver,TCH,Czechoslovakia,1964 Tokyo,Athletics,Men's,1500m,CZE,
Summer,1964,Bronze,NZL,New Zealand,1964 Tokyo,Athletics,Men's,1500m,NZL,0.9483324294410458
Summer,1964,Gold,USA,United States,1964 Tokyo,Athletics,Men's,5000m,USA,0.9754883139357838
Summer,1964,Silver,EUA,Unified Team of Germany,1964 Tokyo,Athletics,Men's,5000m,DEU,0.882685349871565
Summer,1964,Bronze,USA,United States,1964 Tokyo,Athletics,Men's,5000m,USA,0.9754883139357838
Summer,1964,Gold,USA,United States,1964 Tokyo,Athletics,Men's,10000m,USA,0.9754883139357838
Summer,1964,Silver,TUN,Tunisia,1964 Tokyo,Athletics,Men's,10000m,TUN,0.6477968338216582
Summer,1964,Bronze,AUS,Australia,1964 Tokyo,Athletics,Men's,10000m,AUS,0.914301225434938
Summer,1964,Gold,ETH,Ethiopia,1964 Tokyo,Athletics,Men's,marathon,ETH,0.528219795613765
Summer,1964,Silver,GBR,Great Britain,1964 Tokyo,Athletics,Men's,marathon,GBR,0.8904966132830848
Summer,1964,Bronze,JPN,Japan,1964 Tokyo,Athletics,Men's,marathon,JPN,0.811682821941623
Summer,1964,Gold,USA,United States,1964 Tokyo,Athletics,Men's,110m hurdles,USA,0.9754883139357838
Summer,1964,Silver,USA,United States,1964 Tokyo,Athletics,Men's,110m hurdles,USA,0.9754883139357838
Summer,1964,Bronze,URS,USSR,1964 Tokyo,Athletics,Men's,110m hurdles,RUS,
Summer,1964,Gold,USA,United States,1964 Tokyo,Athletics,Men's,400m hurdles,USA,0.9754883139357838
